,date,World,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Brazil,Brunei,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Congo,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tanzania,Thailand,Timor,Togo,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Uruguay,Uzbekistan,Vatican,Venezuela,Vietnam,Zambia,Zimbabwe
0,2019-12-31,0,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,0,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
1,2020-01-01,0,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,0,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
2,2020-01-02,0,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,0,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
3,2020-01-03,0,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,0,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
4,2020-01-04,0,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,0,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
5,2020-01-05,0,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,0,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
6,2020-01-06,0,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,0,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
7,2020-01-07,0,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,0,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
8,2020-01-08,0,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,0,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
9,2020-01-09,0,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,0,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
10,2020-01-10,0,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,0,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
11,2020-01-11,1,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,1,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
12,2020-01-12,1,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,1,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
13,2020-01-13,1,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,1,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
14,2020-01-14,1,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,1,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
15,2020-01-15,2,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,2,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
16,2020-01-16,2,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,2,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
17,2020-01-17,2,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,2,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
18,2020-01-18,2,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,2,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
19,2020-01-19,3,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,3,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
20,2020-01-20,3,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,3,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
21,2020-01-21,6,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,6,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
22,2020-01-22,17,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,17,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
23,2020-01-23,17,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,17,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
24,2020-01-24,26,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,26,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
25,2020-01-25,41,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,41,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
26,2020-01-26,56,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,56,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
27,2020-01-27,81,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,81,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
28,2020-01-28,106,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,106,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
29,2020-01-29,132,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,132,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
30,2020-01-30,170,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,170,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
31,2020-01-31,213,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,213,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
32,2020-02-01,259,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,259,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
33,2020-02-02,305,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,304,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
34,2020-02-03,362,0.0,,0.0,,,,,0.0,,0,0,0.0,,0.0,,,0.0,0,,,,,,,0.0,,,,0.0,,0,,,,,,361,,,,,0.0,,,,0,,0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0,,,,0.0,0,,,0.0,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,,0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0,,0.0,,,0.0,0,0.0,0.0,,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,,0,,,,,,0,0,0.0,,,,0,0,,0.0,,0.0,,,,,,,,,0.0,0,0,,,,,,0.0,,
